t,q_current,logq_current,roll_mean_3,roll_median_3,roll_std_3,log_slope_3,roll_mean_7,roll_median_7,roll_std_7,log_slope_7,roll_mean_14,roll_median_14,roll_std_14,log_slope_14,roll_mean_30,roll_median_30,roll_std_30,log_slope_30,ratio_mean_3,ratio_median_3,ratio_mean_7,ratio_median_7,ratio_mean_14,ratio_median_14,ratio_mean_30,ratio_median_30,DEC_RATIO_TARGET,TEST_DATE,OIL_SMOOTH,OIL_NEXT,DELTA_T
70,617.033815,6.424923827914156,617.033815,617.033815,0.0,4.499426194757427e-16,452.6561695714286,617.033815,228.51897653337596,0.33910086619254876,293.4833055714285,146.74739499999998,227.16058238270352,0.13916754959888195,274.1065437,166.8483425,174.82110169910243,-0.003029705519310259,1.0,1.0,1.643945249093674,1.0,1.2931737892520943,0.9986551403258035,1.1078397447536419,0.9943097431396504,0.013740329772338425,2025-09-17,617.033815,608.613548,1.0
71,608.613548,6.411183498141817,614.2270593333334,617.033815,3.9693519300675226,-0.006870164886168409,525.8819424285714,617.033815,179.3460657167218,0.2116719270677494,326.35434742857143,146.74739499999998,236.87901569256988,0.15622710478674903,280.88113053333325,166.8483425,183.49922414994413,0.007362495645741763,0.9954512125617189,1.0,1.641995768762982,1.0,1.2923911718973475,0.9967995363018373,1.1073848660098136,0.9932402131335387,0.0,2025-09-18,608.613548,608.613548,1.0
72,608.613548,6.411183498141817,611.4203036666667,608.613548,3.9693519300675226,-0.006870164886169445,599.1077152857143,617.033815,37.216559744554324,0.018296910130897685,359.2932477857143,327.208749,241.7265316208218,0.16687212960938422,288.0068664333333,166.8483425,191.75133661461254,0.0173922976710343,0.9954512125617189,1.0,1.641995768762982,1.0,1.2928483809970852,1.0,1.1082510966599801,0.9943097431396504,0.0016493411328952728,2025-09-19,608.613548,607.610564,1.0
73,607.610564,6.409534157008921,608.27922,608.613548,0.4728111918811113,-0.0008246705664478821,613.2818457142857,617.033815,4.34344395061561,-0.0031210715011682367,392.2635847142857,558.0011075,241.8683122966846,0.17091477509899106,295.2020579666667,166.8483425,199.40637029381978,0.02716480885702136,0.9949018853226216,0.9983520182827083,1.02834334709924,1.0,1.293429651027649,1.0,1.1084567455641166,0.9961653471636167,0.009159029256180388,2025-09-20,607.610564,602.070849,1.0
74,602.070849,6.400375127752741,606.0983203333333,607.610564,2.877138419990778,-0.005404185194537814,611.1442791428572,608.613548,5.499134676613556,-0.00422020614525243,425.09605707142856,604.8407064999999,236.8706277422029,0.1676035461312724,302.21259233333336,166.8483425,206.25700853463522,0.03668294678320718,0.9964116017241677,0.9983520182827083,0.9965126346939515,1.0,1.2945440634416685,1.0,1.108152838460443,0.9943097431396504,0.010888070082988742,2025-09-21,602.070849,595.551018,1.0
75,595.551018,6.3894870576697524,601.7441436666667,602.070849,4.928706031177626,-0.010023549669583721,608.0753081428572,608.613548,7.1135329258053295,-0.005609180435319212,457.85792885714284,604.8407064999999,226.2220983763371,0.15633847008524412,309.09875780000004,166.8483425,212.39564478476774,0.0458903618669462,0.9928019318595501,0.9908827868897948,0.9949656333234012,0.9983520182827083,1.2965448366310177,1.0,1.1080291596852012,0.9943097431396504,0.05361218906932004,2025-09-22,595.551018,564.463018,1.0
76,564.463018,6.335874868600433,587.3616283333332,595.551018,16.409079102040206,-0.03225012957615302,600.5651942857143,607.610564,15.951626832261823,-0.011476718902656717,489.39634785714287,604.8407064999999,207.3178034717214,0.13353248170765938,315.5713483,166.8483425,217.0689273745921,0.054222913759188696,0.9759511265265179,0.9891709904061474,0.9875084336496313,0.9908827868897948,1.3001005996171813,1.0,1.1078900360007322,0.9943097431396504,0.06769871641870856,2025-09-23,564.463018,527.514394,1.0
77,527.514394,6.2681761521817245,562.5094766666667,564.463018,27.810163539434335,-0.06065545274401399,587.7767055714286,602.070849,28.539613169754485,-0.021417371296507757,520.2164375714285,604.8407064999999,176.30117949152313,0.09395305001735955,324.89214386666663,166.8483425,219.94699521290428,0.059163619453121694,0.9571708620049403,0.9477996022836116,0.9781572898389257,0.9891709904061474,1.3110512694662997,1.0,1.1167261629339686,0.9943097431396504,0.07725020733560832,2025-09-24,527.514394,488.298034,1.0
78,488.298034,6.190925944846116,526.7584820000001,527.514394,31.098818296347684,-0.0724744618771573,570.5887749999999,595.551018,43.25245498082799,-0.03599960459620771,548.2353587142858,604.8407064999999,132.35395080846683,0.04467863291844916,332.9057274333333,166.8483425,221.37043850962783,0.06326992384194839,0.9359999379204947,0.9345419933250614,0.9694865156200192,0.9891709904061474,1.3057411421915006,0.9991760091413542,1.1142481035390621,0.9922409297467347,0.031136883681472684,2025-09-25,488.298034,473.328221,1.0
79,473.328221,6.159789061164643,496.3802163333333,488.298034,22.847707245271067,-0.05419354550853993,551.2622997142856,564.463018,51.40117773383904,-0.04605159138693271,575.1850075,604.8407064999999,50.85147631705024,-0.012633684705170482,342.8788903666666,166.8483425,220.73151228561892,0.06443807669751286,0.9431810294168481,0.9345419933250614,0.9651069265875438,0.9693428767726721,1.303551347675263,0.9946174025862515,1.1231441788036183,0.9922409297467347,0.021316872233345982,2025-09-26,473.328221,463.345126,1.0
80,463.345126,6.138472188931297,474.99046033333326,473.328221,10.254565946122929,-0.0262268779574091,530.6529514285714,527.514394,53.55324906182103,-0.049644776186745544,571.9673985714286,604.8407064999999,56.12745796786743,-0.022624966850858092,352.57903336666664,312.3504875,219.4142291185612,0.06495241709253116,0.9579699404500759,0.9693428767726721,0.9623293134649776,0.9693428767726721,0.9953363302821087,0.9900268886479711,1.122784263648857,0.9922409297467347,0.00020520935676845376,2025-09-27,463.345126,463.250053,1.0
