TEST_DATE,RF_FORECAST_OIL,ARPS_EXP_FORECAST_OIL,DIFF_RF_MINUS_ARPS
2012-07-09,706.0707182515016,316.036285889189,390.0344323623126
2012-07-10,705.3310355598427,315.12443298486795,390.20660257497474
2012-07-11,704.592127762922,314.2152110307137,390.3769167322083
2012-07-12,703.8539940489565,313.3086124357009,390.54538161325553
2012-07-13,703.1166336070135,312.4046296307058,390.71200397630764
2012-07-14,702.3800456270098,311.5032550684443,390.8767905585656
2012-07-15,701.6442292997114,310.60448122340796,391.0397480763034
2012-07-16,700.9091838167312,309.70830059180145,391.2008832249298
2012-07-17,700.1749083705297,308.8147056914803,391.3602026790494
2012-07-18,699.4414021544129,307.9236890618881,391.5177130925248
2012-07-19,698.7086643625322,307.0352432639938,391.6734210985384
2012-07-20,697.9766941898831,306.1493608802305,391.8273333096526
2012-07-21,697.2454908323044,305.2660345144328,391.9794563178716
2012-07-22,696.5150534864773,304.38525679177536,392.12979669470195
2012-07-23,695.7853813499247,303.50702035871143,392.2783609912133
2012-07-24,695.0564736210101,302.63131788291093,392.4251557380992
2012-07-25,694.3283294989368,301.75814205319995,392.57018744573685
2012-07-26,693.600948183747,300.88748557949924,392.7134626042478
2012-07-27,692.874328876321,300.0193411927633,392.8549876835577
2012-07-28,692.1484707783761,299.1537016449203,392.9947691334558
2012-07-29,691.4233730924662,298.29055970881046,393.1328133836558
2012-07-30,690.6990350219803,297.42990817812694,393.26912684385337
2012-07-31,689.975455771142,296.57173986735495,393.4037159037871
2012-08-01,689.2526345450087,295.71604761171176,393.536586933297
2012-08-02,688.5305705494706,294.8628242670871,393.66774628238346
2012-08-03,687.8092629912494,294.0120627099837,393.7972002812657
2012-08-04,687.0887110778983,293.1637558374572,393.92495524044114
2012-08-05,686.3689140178006,292.3178965670575,394.05101745074313
2012-08-06,685.6498710201688,291.4744778367691,394.1753931833997
2012-08-07,684.9315812950437,290.63349260495255,394.2980886900911
2012-08-08,684.2140440532938,289.7949338502856,394.41911020300824
2012-08-09,683.4972585066146,288.9587945717042,394.5384639349104
2012-08-10,682.7812238675268,288.12506778834444,394.6561560791824
2012-08-11,682.0659393493767,287.2937465394843,394.7721928098924
2012-08-12,681.3514041663342,286.46482388448516,394.88658028184904
2012-08-13,680.6376175333927,285.6382929027343,394.9993246306584
2012-08-14,679.924578666368,284.81414669358657,395.11043197278144
2012-08-15,679.2122867818973,283.99237837630744,395.2199084055899
2012-08-16,678.5007410974384,283.1729810900152,395.32776000742325
2012-08-17,677.7899408312692,282.3559479936233,395.43399283764586
2012-08-18,677.0798852024861,281.54127226578424,395.5386129367019
2012-08-19,676.370573431004,280.7289471048316,395.6416263261724
2012-08-20,675.6620047375546,279.91896572872366,395.743039008831
2012-08-21,674.9541783436864,279.1113213749871,395.8428569686993
2012-08-22,674.2470934717632,278.30600730065976,395.9410861711034
2012-08-23,673.5407493449633,277.50301678223514,396.03773256272814
2012-08-24,672.835145187279,276.7023431156061,396.13280207167287
2012-08-25,672.1302802235155,275.9039796160081,396.22630060750737
2012-08-26,671.4261536792901,275.10791961796457,396.31823406132554
2012-08-27,670.7227647810314,274.3141564752307,396.4086083058007
2012-08-28,670.0201127559783,273.52268356073733,396.49742919524095
2012-08-29,669.3181968321793,272.7334942665371,396.5847025656422
2012-08-30,668.6170162384916,271.9465820037478,396.6704342347438
2012-08-31,667.9165702045802,271.16194020249816,396.7546300020821
2012-09-01,667.2168579609173,270.379562311873,396.83729564904434
2012-09-02,666.517878738781,269.5994417998581,396.91843693892287
2012-09-03,665.8196317702547,268.821572153286,396.99805961696865
2012-09-04,665.1221162882265,268.0459468777818,397.0761694104447
2012-09-05,664.4253315263882,267.27255949770824,397.1527720286799
2012-09-06,663.729276719234,266.50140355611245,397.22787316312156
2012-09-07,663.0339511020603,265.7324726146714,397.3014784873889
2012-09-08,662.3393539109646,264.96576025363856,397.37359365732607
2012-09-09,661.6454843828448,264.2012600717904,397.44422431105437
2012-09-10,660.9523417553978,263.4389656863721,397.5133760690257
2012-09-11,660.2599252671195,262.67887073304547,397.581054534074
2012-09-12,659.5682341573033,261.9209688658348,397.6472652914685
2012-09-13,658.8772676660398,261.1652537570746,397.71201390896516
2012-09-14,658.1870250342154,260.41171909735635,397.775305936859
2012-09-15,657.4975055035119,259.66035859547566,397.83714690803623
2012-09-16,656.8087083164055,258.9111659783805,397.897542338025
2012-09-17,656.120632716166,258.16413499111815,397.9564977250479
2012-09-18,655.4332779468559,257.4192593967829,398.01401855007305
2012-09-19,654.7466432533296,256.67653297646467,398.0701102768649
2012-09-20,654.0607278812327,255.9359495291964,398.1247783520363
2012-09-21,653.3755310770009,255.19750287190266,398.17802820509826
2012-09-22,652.6910520878596,254.46118683934804,398.22986524851154
2012-09-23,652.0072901618225,253.72699528408518,398.28029487773733
2012-09-24,651.3242445476915,252.99492207640424,398.32932247128724
2012-09-25,650.6419144950548,252.2649611042811,398.37695339077374
2012-09-26,649.9602992542875,251.53710627332646,398.42319298096106
2012-09-27,649.2793980765495,250.81135150673532,398.46804656981413
2012-09-28,648.5992102137852,250.0876907452355,398.51151946854975
2012-09-29,647.919734918723,249.36611794703796,398.55361697168496
2012-09-30,647.2409714448738,248.64662708778582,398.594344357088
2012-10-01,646.5629190465307,247.9292121605038,398.63370688602697
2012-10-02,645.8855769787681,247.21386717554887,398.6717098032192
2012-10-03,645.2089444974405,246.50058616055964,398.70835833688085
2012-10-04,644.5330208591821,245.78936316040645,398.7436576987757
2012-10-05,643.857805321406,245.0801922371422,398.77761308426375
2012-10-06,643.1832971423031,244.37306746995205,398.81022967235106
2012-10-07,642.5094955808414,243.66798295510463,398.84151262573675
2012-10-08,641.8363998967653,242.96493280590258,398.8714670908628
2012-10-09,641.1640093505946,242.26391115263286,398.9000981979617
2012-10-10,640.4923232036239,241.56491214251855,398.9274110611053
2012-10-11,639.8213407179214,240.86792993966972,398.95341077825174
2012-10-12,639.1510611563288,240.17295872503416,398.9781024312946
2012-10-13,638.4814837824596,239.47999269634977,399.0014910861098
2012-10-14,637.8126078606991,238.78902606809507,399.0235817926041
2012-10-15,637.1444326562031,238.10005307144186,399.04437958476126
2012-10-16,636.4769574348971,237.41306795420658,399.0638894806906
2012-10-17,635.8101814634758,236.72806498080197,399.0821164826739
2012-10-18,635.144104009402,236.0450384321899,399.09906557721206
2012-10-19,634.478724340906,235.36398260583314,399.1147417350728
2012-10-20,633.8140417269846,234.68489181564783,399.12914991133675
2012-10-21,633.1500554374005,234.00776039195617,399.14229504544437
2012-10-22,632.4867647426813,233.33258268143874,399.1541820612426
2012-10-23,631.824168914119,232.6593530470877,399.1648158670313
2012-10-24,631.1622672237687,231.98806586815965,399.17420135560906
2012-10-25,630.5010589444483,231.31871554012832,399.18234340432
2012-10-26,629.8405433497376,230.6512964746383,399.1892468750993
2012-10-27,629.1807197139769,229.98580309945805,399.1949166145189
2012-10-28,628.5215873122675,229.3222298584334,399.19935745383407
2012-10-29,627.8631454204692,228.6605712114415,399.2025742090277
2012-10-30,627.2053933152013,228.00082163434388,399.2045716808574
2012-10-31,626.5483302738402,227.3429756189411,399.2053546548991
2012-11-01,625.8919555745197,226.6870276729264,399.20492790159324
2012-11-02,625.2362684961298,226.03297231983962,399.2032961762902
2012-11-03,624.5812683183159,225.3808040990219,399.20046421929396
2012-11-04,623.926954321478,224.73051756556995,399.19643675590805
2012-11-05,623.2733257867699,224.08210729029028,399.19121849647956
2012-11-06,622.6203819960986,223.43556785965455,399.184814136444
2012-11-07,621.9681222321234,222.79089387575348,399.17722835636994
2012-11-08,621.316545778255,222.14807995625262,399.16846582200236
2012-11-09,620.6656519186547,221.50712073434707,399.15853118430766
2012-11-10,620.015439938234,220.86801085871633,399.1474290795176
2012-11-11,619.3659091226532,220.2307449934803,399.1351641291729
2012-11-12,618.7170587583213,219.59531781815426,399.121740940167
2012-11-13,618.0688881323946,218.96172402760445,399.1071641047902
2012-11-14,617.4213965327762,218.32995833200414,399.091438200772
2012-11-15,616.7745832481153,217.70001545678898,399.07456779132633
2012-11-16,616.1284475678062,217.07189014261337,399.05655742519286
2012-11-17,615.4829887819878,216.44557714530646,399.0374116366814
2012-11-18,614.8382061815425,215.821071235828,399.0171349457146
2012-11-19,614.1940990580956,215.19836720022525,398.9957318578704
2012-11-20,613.5506667040146,214.5774598395892,398.9732068644254
2012-11-21,612.9079084124081,213.95834397001087,398.9495644423972
2012-11-22,612.2658234771254,213.34101442253868,398.9248090545867
2012-11-23,611.6244111927557,212.72546604313442,398.8989451496213
2012-11-24,610.9836708546269,212.1116936926312,398.8719771619957
2012-11-25,610.3436017588052,211.49969224669,398.84390951211526
2012-11-26,609.7042032020945,210.8894565957565,398.81474660633796
2012-11-27,609.065474482035,210.28098164501944,398.7844928370156
2012-11-28,608.4274148969031,209.67426231436724,398.75315258253585
2012-11-29,607.7900237457101,209.06929353834576,398.72073020736434
2012-11-30,607.1533003282018,208.46607026611642,398.6872300620854
2012-12-01,606.5172439448576,207.8645874614133,398.6526564834443
2012-12-02,605.8818538968895,207.2648401025019,398.6170137943876
2012-12-03,605.247129486242,206.66682318213668,398.5803063041053
2012-12-04,604.6130700155903,206.0705317075193,398.542538308071
2012-12-05,603.9796747883406,205.4759607002572,398.5037140880834
2012-12-06,603.3469431086287,204.88310519632185,398.4638379123069
2012-12-07,602.7148742813193,204.29196024600714,398.4229140353122
2012-12-08,602.0834676120055,203.70252091388855,398.380946698117
2012-12-09,601.4527224070076,203.11478227878132,398.3379401282263
2012-12-10,600.8226379733729,202.52873943369985,398.2938985396731
2012-12-11,600.1932136188744,201.94438748581675,398.2488261330577
2012-12-12,599.5644486520105,201.3617215564213,398.2027270955892
2012-12-13,598.9363423820038,200.78073678087966,398.1556056011241
2012-12-14,598.3088941188007,200.20142830859382,398.1074658102069
2012-12-15,597.6821031730706,199.62379130296068,398.0583118701099
2012-12-16,597.0559688562047,199.04782094133262,398.0081479148721
2012-12-17,596.4304904803159,198.47351241497628,397.9569780653396
2012-12-18,595.8056673582378,197.90086092903306,397.9048064292047
2012-12-19,595.1814988035235,197.3298617024789,397.8516371010446
2012-12-20,594.5579841304454,196.76050996808408,397.79747416236137
2012-12-21,593.9351226539945,196.19280097237393,397.74232168162064
2012-12-22,593.3129136898792,195.62672997558886,397.68618371429034
2012-12-23,592.6913565545248,195.0622922516446,397.6290643028801
2012-12-24,592.0704505650725,194.49948308809323,397.57096747697926
2012-12-25,591.4501950393793,193.9382977860832,397.51189725329607
2012-12-26,590.8305892960166,193.3787316603208,397.4518576356958
2012-12-27,590.2116326542696,192.82078003903067,397.39085261523894
2012-12-28,589.5933244341367,192.26443826391656,397.32888617022013
2012-12-29,588.9756639563285,191.7097016901229,397.26596226620563
2012-12-30,588.3586505422676,191.15656568619596,397.2020848560716
2012-12-31,587.7422835140871,190.6050256340447,397.13725788004245
2013-01-01,587.1265621946307,190.05507692890285,397.0714852657278
2013-01-02,586.5114859074508,189.50671497928997,397.00477092816084
2013-01-03,585.8970539768092,188.9599352069735,396.93711876983565
2013-01-04,585.2832657276749,188.4147330469304,396.8685326807445
2013-01-05,584.6701204857246,187.87110394730863,396.799016538416
2013-01-06,584.0576175773413,187.3290433693899,396.7285742079514
2013-01-07,583.4457563296135,186.78854678755133,396.6572095420621
2013-01-08,582.8345360703347,186.24960968922747,396.58492638110727
2013-01-09,582.2239561280028,185.71222757487328,396.5117285531295
2013-01-10,581.614015831819,185.1763959579257,396.43761987389325
2013-01-11,581.0047145116872,184.64211036476706,396.36260414692015
2013-01-12,580.3960514982135,184.10936633468717,396.2866851635264
2013-01-13,579.7880261227051,183.57815941984614,396.20986670285896
2013-01-14,579.1806377171697,183.04848518523752,396.1321525319322
2013-01-15,578.5738856143148,182.52033920865094,396.05354640566384
2013-01-16,577.9677691475471,181.99371708063538,395.97405206691167
2013-01-17,577.3622876509714,181.46861440446247,395.89367324650897
2013-01-18,576.7574404593904,180.94502679608934,395.8124136633011
2013-01-19,576.1532269083034,180.42294988412252,395.73027702418085
2013-01-20,575.5496463339059,179.90237930978128,395.64726702412463
2013-01-21,574.9466980730889,179.3833107268609,395.56338734622796
2013-01-22,574.3443814634379,178.86573980169706,395.4786416617409
2013-01-23,573.7426958432326,178.34966221312888,395.3930336301037
2013-01-24,573.1416405514456,177.83507365246354,395.30656689898206
2013-01-25,572.5412149277422,177.3219698234399,395.21924510430233
2013-01-26,571.9414183124794,176.81034644219264,395.13107187028675
2013-01-27,571.3422500467054,176.30019923721667,395.0420508094887
2013-01-28,570.7437094721586,175.79152394933155,394.952185522827
2013-01-29,570.1457959312669,175.28431633164533,394.8614795996216
2013-01-30,569.5485087671472,174.77857214952004,394.7699366176271
2013-01-31,568.9518473236045,174.27428718053542,394.67756014306906
2013-02-01,568.3558109451313,173.77145721445424,394.5843537306771
2013-02-02,567.7603989769068,173.27007805318712,394.49032092371965
2013-02-03,567.165610764796,172.77014551075698,394.3954652540391
2013-02-04,566.5714456553496,172.2716554132648,394.29979024208484
2013-02-05,565.9779029958024,171.77460359885427,394.2032993969482
2013-02-06,565.3849821340733,171.27898591767712,394.1059962163962
2013-02-07,564.7926824187642,170.78479823185882,394.0078841869054
2013-02-08,564.2010031991596,170.29203641546337,393.9089667836962
2013-02-09,563.6099438252254,169.80069635445955,393.80924747076585
2013-02-10,563.0195036476088,169.3107739466863,393.70872970092245
2013-02-11,562.4296820176369,168.82226510181815,393.6074169158187
2013-02-12,561.8404782873167,168.33516574133156,393.50531254598513
2013-02-13,561.2518918093339,167.84947179847077,393.4024200108631
2013-02-14,560.6639219370522,167.36517921821346,393.29874271883875
2013-02-15,560.076568024513,166.88228395723746,393.19428406727553
2013-02-16,559.4898294264341,166.4007819838865,393.08904744254755
2013-02-17,558.9037054982095,165.92066927813684,392.9830362200727
2013-02-18,558.3181955959086,165.4419418315638,392.8762537643448
2013-02-19,557.733299076275,164.9645956473078,392.7687034289672
2013-02-20,557.1490152967265,164.48862674004152,392.66038855668495
2013-02-21,556.565343615354,164.0140311359365,392.55131247941745
2013-02-22,555.9822833909208,163.5408048726296,392.4414785182912
2013-02-23,555.399833982862,163.06894399919054,392.33088998367145
2013-02-24,554.8179947512838,162.59844457608827,392.21955017519554
2013-02-25,554.2367650569627,162.12930267515856,392.1074623818041
2013-02-26,553.6561442613448,161.66151437957112,391.9946298817737
2013-02-27,553.0761317265454,161.1950757837965,391.88105594274896
2013-02-28,552.4967268153478,160.7299829935741,391.7667438217736
2013-03-01,551.9179288912028,160.2662321258793,391.6516967653235
2013-03-02,551.3397373182283,159.8038193088908,391.53591800933754
2013-03-03,550.7621514612083,159.34274068195901,391.4194107792493
2013-03-04,550.1851706855921,158.88299239557304,391.302178290019
2013-03-05,549.6087943574938,158.4245706113291,391.1842237461647
2013-03-06,549.0330218436917,157.96747150189836,391.06555034179337
2013-03-07,548.4578525116273,157.51169125099455,390.9461612606327
2013-03-08,547.8832857294049,157.0572260533428,390.8260596760621
2013-03-09,547.3093208657906,156.6040721146474,390.7052487511432
2013-03-10,546.735957290212,156.15222565156012,390.5837316386519
2013-03-11,546.1631943727573,155.701682891649,390.4615114811083
2013-03-12,545.5910314841743,155.25244007336636,390.33859141080796
2013-03-13,545.0194679958703,154.80449344601772,390.21497454985257
2013-03-14,544.4485032799109,154.3578392697305,390.09066401018043
2013-03-15,543.8781367090198,153.91247381542254,389.96566289359725
2013-03-16,543.3083676565776,153.46839336477117,389.83997429180647
2013-03-17,542.7391954966215,153.02559421018228,389.71360128643926
